,0
symbol,FOXA
price,26.36
beta,0.0
volAvg,4756095
mktCap,15643684900
lastDiv,0.46
range,19.81-39.735
changes,0.72
companyName,Fox Corp
currency,USD
cik,
isin,US35137L1052
cusip,35137L105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Broadcasting
website,https://www.foxcorporation.com/
description,"Fox Corp. delivers compelling news, sports and entertainment content. The company is headquartered in New York City, New York and currently employs 7,700 full-time employees. The firm operates through three segments: Cable Network Programming, Television and Other, Corporate and Eliminations. The Cable Network Programming segment consists of the production and licensing of news and sports content distributed primarily through cable television systems, direct broadcast satellite operators, telecommunication companies and online video distributors, primarily in the United States. The Company’s Television segment consists of the acquisition, marketing and distribution of broadcast network programming nationally under the FOX brand. Its Other, Corporate and Eliminations segment includes FOX Studios lot, which provides television and film production services along with office space, studio operation services."
ceo,Mr. Lachlan Murdoch
sector,Communication Services
country,US
fullTimeEmployees,7700
phone,12128527000
address,1211 Avenue of the Americas
city,New York City
state,NEW YORK
zip,10036
dcfDiff,
dcf,34.1475
image,https://financialmodelingprep.com/image-stock/FOXA.png
ipoDate,2019-02-27
defaultImage,False
