,0
symbol,IZEA
price,0.729
beta,2.65103
volAvg,2866961
mktCap,35316696
lastDiv,0.0
range,0.07-3.13
changes,-0.0824
companyName,IZEA Worldwide Inc
currency,USD
cik,0001495231
isin,US46604H1059
cusip,46604H105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Internet Content & Information
website,https://izea.com/
description,"IZEA Worldwide, Inc. engages in the creation and operation of online marketplaces that connect marketers with content creators under IZEAx platform. The company is headquartered in Winter Park, Florida and currently employs 124 full-time employees. Inc., formerly IZEA, Inc.(IZEA), operates online marketplaces that facilitate transactions between brands and influential content creators. These creators produce and distribute text, videos and photos on behalf of brands through Websites, blogs and social media channels. Its technology enables transactions to be completed at scale through the management of content workflow, creator search and targeting, bidding, analytics and payment processing. Brands and Publishers engage IZEA in order to gain access to its technology and network of creators. These companies use its technology for various purposes, such as the engagement of online influencers for sponsored social campaigns, or the creation of standalone content for distribution through their owned channels. The firm provides services to customers in multiple industry segments, including consumer products, retail/eTail, technology and travel. Its platforms include IZEA.com and The IZEA Exchange, and Ebyline."
ceo,Mr. Edward Murphy
sector,Communication Services
country,US
fullTimeEmployees,122
phone,14076746911
address,"501 N ORLANDO AVENUE, STE 313, PMB 247"
city,Winter Park
state,FLORIDA
zip,32789
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/IZEA.png
ipoDate,2010-11-12
defaultImage,False
