,0
symbol,NICK
price,8.1
beta,0.66954
volAvg,4860
mktCap,63180004
lastDiv,0.0
range,4.76-9.6
changes,0.1
companyName,Nicholas Financial Inc
currency,USD
cik,0001000045
isin,CA65373J2092
cusip,65373J209
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Credit Services
website,https://www.nicholasfinancial.com/
description,"Nicholas Financial, Inc. is a holding company, which engages in the provision of consumer finance services. The company is headquartered in Clearwater, Florida and currently employs 279 full-time employees. The firm's business activities are conducted through its subsidiary, Nicholas Financial, Inc. (Nicholas Financial). Nicholas Financial is a specialized consumer finance company engaged primarily in acquiring and servicing automobile finance installment contracts (Contracts) for purchases of new and used automobiles and light trucks. Nicholas Financial also originates direct consumer loans (Direct Loans) and sells consumer-finance related products. Another subsidiary, Nicholas Data Services, Inc. (NDS), acts as the interim holding company for Nicholas Financial. The firm is engaged in the business of providing financing programs, primarily on behalf of purchasers of new and used cars and light trucks. The firm originates Direct Loans in Florida and North Carolina. As of March 31, 2016, the Company's automobile finance programs were conducted in 18 states."
ceo,Mr. Douglas Marohn
sector,Financial Services
country,US
fullTimeEmployees,260
phone,17277260763
address,2454 N McMullen Booth Rd Bldg C Ste 501B
city,Clearwater
state,FLORIDA
zip,33759
dcfDiff,-9.18
dcf,10.1212
image,https://financialmodelingprep.com/image-stock/NICK.jpg
ipoDate,1994-08-22
defaultImage,True
