,0
symbol,CALB
price,16.74
beta,0.0
volAvg,10175
mktCap,136416432
lastDiv,0.0
range,9.11-21.0
changes,0.09
companyName,California BanCorp
currency,USD
cik,0001752036
isin,US13005U1016
cusip,13005U101
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"California BanCorp is a holding company, which engages in the provision of banking and financial solutions. The company is headquartered in Oakland, California. The Company, through its wholly-owned subsidiary, California Bank of Commerce (the Bank), offers a range of commercial banking services to businesses and professionals located throughout Northern California. The Bank is focused on business banking. Its services include financing, treasury management, international banking and client remote assistance. The Bank offers a range of commercial financing solutions, which includes business financing and commercial real estate and construction. Business financing solutions include lines of credit, capital equipment and mergers and acquisitions: ownership transition. Commercial real estate and construction solutions include owner occupied real estate, investor real estate, equity lines and loans, and construction financing. Its treasury management solutions include receivables, payables, information reporting and liquidity management and online and mobile banking."
ceo,Mr. Steven E. Shelton
sector,Financial Services
country,US
fullTimeEmployees,133
phone,15104573769
address,1300 Clay St Ste 500
city,Oakland
state,CALIFORNIA
zip,94612-1427
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/CALB.jpg
ipoDate,2017-06-30
defaultImage,True
