,0
symbol,CSSEP
price,22.95
beta,1.074558
volAvg,8209
mktCap,80560472
lastDiv,2.436
range,10.0-26.58
changes,-0.01
companyName,"Chicken Soup for the Soul Entertainment, Inc."
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Broadcasting
website,http://www.cssentertainment.com
description,
ceo,Mr. William J. Rouhana Jr.
sector,Communication Services
country,United States
fullTimeEmployees,85
phone,855 398 0443
address,132 East Putman Avenue
city,Cos Cob
state,CT
zip,06807
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/CSSEP.jpg
ipoDate,
defaultImage,True
