,0
symbol,SI
price,28.55
beta,0.0
volAvg,185163
mktCap,533219776
lastDiv,0.0
range,7.6-29.81
changes,1.53
companyName,Silvergate Capital Corp
currency,USD
cik,0001312109
isin,US82837P4081
cusip,82837P408
exchange,NYSE
exchangeShortName,NYSE
industry,Banks Regional
website,https://www.silvergatebank.com/
description,"Silvergate Capital Corp. is a holding company, which engages in the provision of banking and loan services. The company is headquartered in La Jolla, California and currently employs 209 full-time employees. The company has designed Silvergate Exchange Network (SEN), a network of digital currency exchanges and digital currency investors that enables the movement of the currency between participating digital currency exchanges and investors. Its services include commercial banking, business lending, commercial and residential real estate lending and mortgage warehouse lending. The commercial real estate lending activities focuses on deposit and cash management services for digital currency-related businesses, as well as mortgage warehouse and correspondent residential lending. The company provides a range of deposit products and services, including a variety of checking and savings accounts, certificates of deposit, online banking, mobile banking, e-Statements, bank-by-mail and direct deposit services."
ceo,Mr. Alan J. Lane
sector,Financial Services
country,US
fullTimeEmployees,208
phone,18583626300
address,4250 Executive Sq Ste 300
city,La Jolla
state,CALIFORNIA
zip,92037
dcfDiff,
dcf,26.597
image,https://financialmodelingprep.com/image-stock/SI.jpg
ipoDate,2019-11-07
defaultImage,True
