,0
symbol,SPPI
price,4.06
beta,2.40486
volAvg,2410673
mktCap,592443330
lastDiv,0.0
range,1.74-10.57
changes,0.2
companyName,Spectrum Pharmaceuticals Inc
currency,USD
cik,0000831547
isin,US84763A1088
cusip,84763A108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.sppirx.com/
description,"Spectrum Pharmaceuticals, Inc. is a biotechnology company, which engages in the acquisition, development and commercialization of pipeline of late-stage clinical and commercial products. The company is headquartered in Henderson, Nevada and currently employs 235 full-time employees. The firm operates through developing and commercializing oncology and hematology drug products segment. The company focuses on developing ROLONTIS and POZIOTINIB. ROLONTIS is being investigated for the treatment of chemotherapy-induced neutropenia. POZIOTINIB is an oral pan-HER inhibitor that irreversibly blocks signaling through the Epidermal Growth Factor Receptor (EGFR, HER) Family of tyrosine-kinase receptors, including HER1 (erbB1; EGFR), HER2 (erbB2), HER4 (erbB4), and HER receptor mutations."
ceo,Mr. Joseph Turgeon
sector,Healthcare
country,US
fullTimeEmployees,146
phone,17028356300
address,11500 S Eastern Ave Ste 240
city,Henderson
state,NEVADA
zip,89052
dcfDiff,-8.62
dcf,4.06252
image,https://financialmodelingprep.com/image-stock/SPPI.png
ipoDate,1996-09-26
defaultImage,False
