,0
symbol,RL
price,76.9
beta,1.33168
volAvg,1352383
mktCap,5621682200
lastDiv,1.376
range,59.82-128.29
changes,2.63
companyName,Ralph Lauren Corp
currency,USD
cik,0001037038
isin,US7512121010
cusip,751212101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Apparel Manufacturing
website,http://investor.ralphlauren.com/
description,"Ralph Lauren Corp. engages in the design, marketing and distribution of premium lifestyle products. The company is headquartered in New York City, New York and currently employs 13,000 full-time employees. The firm operates through three segments: Wholesale, Retail and Licensing. Wholesale business consists of sales made to department stores and specialty stores around the world. Retail business consists of sales made directly to consumers through retail channel, which includes Company's' retail stores, concession-based shop-within-shops and e-commerce operations around the world. Licensing business consists of royalty-based arrangements, under which the Company licenses to unrelated third parties for specified periods the right to operate retail stores and/or to use its various trademarks in connection with the manufacture and sale of designated products, such as certain apparel, eyewear, fragrances and home furnishings."
ceo,Mr. Patrice Louvet
sector,Consumer Cyclical
country,US
fullTimeEmployees,13700
phone,12123187000
address,650 Madison Ave
city,New York City
state,NEW YORK
zip,10022
dcfDiff,29.32
dcf,95.9996
image,https://financialmodelingprep.com/image-stock/RL.png
ipoDate,1997-06-12
defaultImage,False
