,0
symbol,MNRO
price,43.83
beta,1.10978
volAvg,369292
mktCap,1459863420
lastDiv,0.88
range,37.09-81.54
changes,1.09
companyName,Monro Inc
currency,USD
cik,0000876427
isin,US6102361010
cusip,610236101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Auto Parts
website,https://www.monro.com/
description,"Monro, Inc. engages in the operation of chain stores that provides automotive undercar repair and tire services. The company is headquartered in Rochester, New York and currently employs 8,183 full-time employees. The firm provides a range of services on passenger cars, light trucks and vans for brakes; mufflers and exhaust systems, and steering, drive train, suspension and wheel alignment. The company also offers tires and routine maintenance services, which include state inspections. The company offers repair and replacement of parts. Its store provides a range of undercar repair services for brakes, steering, mufflers and exhaust systems, suspension and wheel alignment, as well as tire replacement and service. The company also offers scheduled maintenance services in its stores where services are packaged and offered to consumers based upon the year, make, model and mileage of each specific vehicle. Its maintenance services include oil change services, heating and cooling system flush and fill service, fuel system service and a transmission flush and fill service."
ceo,Mr. Brett Ponton
sector,Consumer Cyclical
country,US
fullTimeEmployees,8184
phone,15856476400
address,200 HOLLEDER PKWY
city,Rochester
state,NEW YORK
zip,14615
dcfDiff,
dcf,53.1251
image,https://financialmodelingprep.com/image-stock/MNRO.jpg
ipoDate,1991-07-30
defaultImage,True
