,0
symbol,ELY
price,17.05
beta,1.97259
volAvg,2121538
mktCap,1605760510
lastDiv,0.03
range,4.75-22.33
changes,0.3
companyName,Callaway Golf Co
currency,USD
cik,0000837465
isin,US1311931042
cusip,131193104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Leisure
website,http://cmp.callawaygolf.com/
description,"Callaway Golf Co. engages in the manufacture and distribution of golf equipment and accessories. The company is headquartered in Carlsbad, California and currently employs 2,400 full-time employees. The firm has two segments: the golf clubs segment and golf balls segment. The golf clubs segment consists of its woods, hybrids, irons and wedges, and Odyssey putters. This segment also includes other golf-related accessories, royalties from licensing of its trademarks and service marks and sales of pre-owned golf clubs. The golf balls segment consists of Callaway Golf and Strata balls that are designed, manufactured and sold by the Company. The company sells its products to retailers, directly and through its subsidiaries, and to third-party distributors. The company sells pre-owned golf products through its Website, www.callawaygolfpreowned.com. In addition, it sells Callaway Golf and Odyssey products, including Toulon Design by Odyssey, directly to consumers through its Websites, www.callawaygolf.com and www.odysseygolf.com."
ceo,Mr. Oliver Brewer
sector,Consumer Cyclical
country,US
fullTimeEmployees,4200
phone,17609311771
address,2180 RUTHERFORD RD
city,Carlsbad
state,CALIFORNIA
zip,92008
dcfDiff,3.53
dcf,20.7178
image,https://financialmodelingprep.com/image-stock/ELY.png
ipoDate,1992-02-28
defaultImage,False
