,0
symbol,NES
price,1.915
beta,1.945731
volAvg,24098
mktCap,29574876
lastDiv,0.0
range,0.943-6.45
changes,-0.03
companyName,Nuverra Environmental Solutions Inc
currency,USD
cik,0001403853
isin,US67091K3023
cusip,67091K302
exchange,NYSE American
exchangeShortName,AMEX
industry,Waste Management
website,http://www.nuverra.com/
description,"Nuverra Environmental Solutions, Inc. (Nuverra) provides environmental solutions to customers focused on the development and production of oil and natural gas from shale formations. The Company's environmental solutions include delivery, collection, treatment, recycling, disposal of water, wastewater, waste fluids, hydrocarbons, and restricted solids that are part of the drilling, completion, and production of shale oil and natural gas. The Company operates through three segments, which include the Northeast division comprising the Marcellus and Utica Shale areas; the Southern division comprising the Haynesville, Eagle Ford and Permian Basin Shale areas, and the Rocky Mountain division comprising the Bakken Shale area. Nuverra operates in select shale areas in the United States, including oil shale areas consisting of the Bakken, Eagle Ford and Permian Shale areas, and natural gas shale areas in Haynesville, Marcellus and Utica."
ceo,Mr. Charles Thompson
sector,Industrials
country,US
fullTimeEmployees,700
phone,16029037802
address,6720 N Scottsdale Rd Ste 190
city,Scottsdale
state,ARIZONA
zip,85253
dcfDiff,
dcf,3.11544
image,https://financialmodelingprep.com/image-stock/NES.png
ipoDate,2017-10-12
defaultImage,False
