,0
symbol,FRG
price,25.95
beta,2.0895
volAvg,160052
mktCap,1040278460
lastDiv,1.0
range,5.75-28.61
changes,-0.17
companyName,Franchise Group Inc
currency,USD
cik,0001528930
isin,US35180X1054
cusip,35180X105
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Personal Services
website,https://www.franchisegrp.com/
description,"Franchise Group, Inc. is a holding company, which engages in the provision of tax return preparation and related services and products. The company is headquartered in Virginia Beach, Virginia and currently employs 795 full-time employees. The firm operates through two segments: Liberty Tax and Buddy’s. Its Liberty Tax segment provides income tax services in the United States of America and Canada. The Liberty Tax segment includes the Company's operations under the Liberty Tax, Liberty Tax Canada and Siempre brands. The company offers two types of tax settlement financial products: refund transfer products, which include providing a means by which a customer receives his or her refund, and refund-based loans. also provides an online digital Do-It-Yourself (DIY) tax program in the United States. Its Buddy's segment leases and sells electronics, residential furniture, appliances and household accessories. The company also owns and operates the Sears Outlet business."
ceo,Mr. Brian Kahn
sector,Consumer Cyclical
country,US
fullTimeEmployees,5187
phone,17574938855
address,1716 Corporate Landing Pkwy
city,Virginia Beach
state,VIRGINIA
zip,23454
dcfDiff,
dcf,27.6426
image,https://financialmodelingprep.com/image-stock/FRG.jpg
ipoDate,2012-06-08
defaultImage,True
