,0
symbol,VIAC
price,30.2
beta,1.76573
volAvg,9759467
mktCap,18708295700
lastDiv,0.96
range,10.1-43.04
changes,0.95
companyName,ViacomCBS Inc
currency,USD
cik,0000813828
isin,US92556H2067
cusip,92556H206
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Entertainment
website,https://www.viacbs.com/home
description,"ViacomCBS, Inc. operates as a mass media company, which creates and distributes content across a variety of platforms to audiences around the world. The company is headquartered in New York City, New York and currently employs 12,770 full-time employees. The firm is focused on creating premium content and experiences for audiences worldwide. The company operates through various brands, including CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, CBS All Access, Pluto TV and Simon & Schuster, among others. The company also offers production, distribution and advertising solutions for partners across five continents. BET is the primary channel of BET Networks, that provides entertainment, music, news and public affairs television programming for the African-American audience. CBS Sports brand is a broadcaster of television sports. Its Paramount Pictures brand is a producer and global distributor of filmed entertainment. Its CBS Television Studios is a supplier of programming with more than 70 series in production across broadcast and cable networks, streaming services and other platforms. Its brands also include Bellator MMA and COLORS."
ceo,Mr. Robert Bakish
sector,Communication Services
country,US
fullTimeEmployees,23990
phone,12122586000
address,1515 Broadway
city,New York City
state,NEW YORK
zip,10036
dcfDiff,
dcf,29.4943
image,https://financialmodelingprep.com/image-stock/VIAC.jpg
ipoDate,1999-04-08
defaultImage,True
