,0
symbol,MGPI
price,41.17
beta,1.63443
volAvg,109721
mktCap,696423420
lastDiv,0.58
range,21.64-53.33
changes,0.62
companyName,MGP Ingredients Inc
currency,USD
cik,0000835011
isin,US55303J1060
cusip,55303J106
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Packaged Foods
website,http://www.mgpingredients.com/
description,"MGP Ingredients, Inc. engages in the manufacture and trade of food, beverage, specialty wheat protein, and starch food ingredients. The company is headquartered in Atchison, Kansas and currently employs 332 full-time employees. The firm's distilled spirits include bourbon and rye whiskeys, and grain neutral spirits, including vodka and gin. The firm's segments include distillery products and ingredient solutions. The distillery products segment consists of food grade alcohol and distillery co-products, such as distillers feed and fuel grade alcohol. The ingredient solutions segment consists of specialty starches and proteins, commodity starches and commodity proteins. The distillery products segment also includes warehouse services, including barrel put away, barrel storage, and barrel retrieval services. The company is also a producer of industrial alcohol for use in both food and non-food applications. The firm's distillery products are derived from corn and other grains (including rye, barley, wheat, barley malt and milo), and its ingredient products are derived from wheat flour."
ceo,Mr. Augustus Griffin
sector,Consumer Defensive
country,US
fullTimeEmployees,341
phone,19133671480
address,"100 Commercial Street, P.O. Box 130"
city,Atchison
state,KANSAS
zip,66002-0130
dcfDiff,
dcf,41.3945
image,https://financialmodelingprep.com/image-stock/MGPI.png
ipoDate,1988-10-21
defaultImage,False
