,0
symbol,GHL
price,11.45
beta,1.19689
volAvg,112390
mktCap,217231680
lastDiv,0.2
range,7.28-23.08
changes,0.29
companyName,Greenhill & Co Inc
currency,USD
cik,0001282977
isin,US3952591044
cusip,395259104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Capital Markets
website,https://www.greenhill.com/
description,"Greenhill & Co., Inc. is an independent investment bank, which engages in the provision of financial and strategic advice. The company is headquartered in New York, New York and currently employs 365 full-time employees. The firm provides financial and strategic advice on domestic and cross-border mergers and acquisitions, divestitures, restructurings, financings, capital raising and other transactions to a diverse client base, including corporations, partnerships, institutions and governments globally. The firm also provides advice in connection with defense preparedness, activist response strategies and other mission critical situations. The firm acts for clients located across the world from its offices located in the United States, Australia, Brazil, Canada, Germany, Hong Kong, Japan, Sweden, and the United Kingdom. The firm's subsidiaries provide advisory services in various jurisdictions. Its operating entities include Greenhill & Co., LLC (G&Co), Greenhill & Co. International LLP (GCI), Greenhill & Co. Europe LLP (GCE), Greenhill & Co. Australia Pty Limited (Greenhill Australia) and Greenhill Cogent, LP (GC LP)."
ceo,Mr. Scott Bok
sector,Financial Services
country,US
fullTimeEmployees,405
phone,12123891500
address,300 Park Ave Fl 23
city,New York City
state,NEW YORK
zip,10022
dcfDiff,
dcf,18.2757
image,https://financialmodelingprep.com/image-stock/GHL.png
ipoDate,2004-05-06
defaultImage,False
