,0
symbol,VIRC
price,2.16
beta,1.17865
volAvg,13503
mktCap,34384176
lastDiv,0.0
range,1.82-4.5
changes,0.06
companyName,Virco Mfg. Corp
currency,USD
cik,0000751365
isin,US9276511097
cusip,927651109
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,"Furnishings, Fixtures & Appliances"
website,https://virco.com
description,"Virco Manufacturing Corp. engages in the design, production and distribution of furniture. The company is headquartered in Torrance, California and currently employs 840 full-time employees. Corporation (Virco) is engaged in the designing, producing and distributing of furniture for a range family of customers. The firm is a manufacturer and supplier of moveable educational furniture and equipment for the preschool through 12th grade market in the United States. The company manufactures an assortment of products, including mobile tables, mobile storage equipment, desks, computer furniture, chairs, folding chairs and folding tables. Its primary furniture lines are constructed of tubular metal legs and frames, combined with wood and plastic tops, plastic seats and backs, upholstered seats and backs, and upholstered rigid polyethylene and polypropylene shells. Virco also has flat metal forming capabilities to enable the production of desks, returns, bookcases, filing cabinets, mobile pedestals and related items. Its ZUMA line includes cantilever chairs; tablet arm chairs with a fixed or articulating work surface and a compact footprint, and steel-frame rockers."
ceo,Mr Robert Virtue
sector,Consumer Cyclical
country,US
fullTimeEmployees,825
phone,13105330474
address,2027 Harpers Way
city,Torrance
state,CALIFORNIA
zip,90501
dcfDiff,15.89
dcf,2.14328
image,https://financialmodelingprep.com/image-stock/VIRC.png
ipoDate,1980-03-18
defaultImage,False
