,0
symbol,HAPP
price,1.7903
beta,0.0
volAvg,352781
mktCap,44757500
lastDiv,0.015
range,1.63-6.1
changes,-0.0397
companyName,Happiness Biotech Group Ltd
currency,USD
cik,0001751876
isin,KYG4289N1144
cusip,G4289N114
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Drug Manufacturers General Specialty & Generic
website,http://www.happ.org.cn/
description,"Happiness Biotech Group Ltd. is a nutraceutical and dietary supplements producer, which engages in the research, development, manufacturing, marketing, and sales of a variety of products made from herbal and animal extracts. The company is headquartered in Nanping, Fujian and currently employs 179 full-time employees. is a company mainly engaged in the research, development, manufacturing, marketing and sales of nutraceutical and dietary supplements. The firm operates four segments, including the Vitamins and Dietary Supplements Products segment, Herbal and Traditional Products segment, Sports Nutrition Products segment and Weight Management Products segment. The firm's products mainly include lucidum spore powder products, cordyceps mycelia products, ejiao solution products, vitamins and dietary supplements products, American ginseng products, and others. The firm conducts its businesses within the domestic market and to overseas markets."
ceo,Mr. Xuezhu Wang
sector,Healthcare
country,CN
fullTimeEmployees,179
phone,8605997828808
address,"No.11, Dongjiao East Road, Shuangxi, Shunchang"
city,Nanping
state,FUJIAN
zip,353200
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/HAPP.jpg
ipoDate,2019-10-25
defaultImage,True
