,0
symbol,ASM
price,0.9877
beta,1.19928
volAvg,1108950
mktCap,89571256
lastDiv,0.0
range,0.26-1.49
changes,-0.0082
companyName,Avino Silver & Gold Mines Ltd
currency,USD
cik,0000316888
isin,CA0539061030
cusip,053906103
exchange,NYSE American
exchangeShortName,AMEX
industry,Silver
website,https://www.avino.com/
description,"Avino Silver & Gold Mines Ltd. engages in the mining and exploration activities. The company is headquartered in Vancouver, British Columbia and currently employs 1 full-time employees. The company is focused on silver, gold, and copper exploration, extraction and processing. The company extracts resources and processes a bulk concentrate at the San Gonzalo Mine and a copper concentrate from the Avino Mine, both of which are located on the Avino property in Durango, Mexico. The Avino property consists of approximately 20 mineral concessions, totaling over 1,000 hectares. The Eagle Property, which covers over 500 hectares, is located in the Yukon Territory. The Olympic-Kelvin property totals approximately 600 hectares and is located on the south side of Carpenter Lake. The Minto Property is situated approximately 10 kilometers east of Goldbridge in the Bridge River gold district of British Columbia. The El Laberinto property is situated over 60 kilometers northeast of Durango, Mexico."
ceo,Mr. David Wolfin
sector,Basic Materials
country,CA
fullTimeEmployees,350
phone,16046823701
address,570 Granville St Suite 900
city,Vancouver
state,BRITISH COLUMBIA
zip,V6C 3P1
dcfDiff,
dcf,1.0772
image,https://financialmodelingprep.com/image-stock/ASM.png
ipoDate,2018-01-08
defaultImage,False
