,0
symbol,ANIK
price,37.5
beta,1.03244
volAvg,109581
mktCap,533043744
lastDiv,0.0
range,22.01-61.25
changes,-0.26
companyName,Anika Therapeutics Inc
currency,USD
cik,0000898437
isin,US0352551081
cusip,035255108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.anikatherapeutics.com/
description,"Anika Therapeutics, Inc. is an orthopedic and regenerative medicines company, which develops, manufactures and commercializes therapeutic products for pain management, tissue regeneration, and wound healing. The company is headquartered in Bedford, Massachusetts and currently employs 133 full-time employees. The firm is engaged in developing, manufacturing and commercializing products based on its hyaluronic acid (HA) technology. The firm's orthopedic medicine portfolio includes ORTHOVISC, MONOVISC, and CINGAL, which alleviate pain and restore joint function by replenishing depleted HA, and HYALOFAST, a solid HA-based scaffold to aid cartilage repair and regeneration. The firm's therapeutic offerings consist of products in the areas, including Orthobiologics, which includes viscosupplementation and regenerative orthopedic products; Dermal, which includes wound care products; Surgical, which includes products used to prevent post-surgical adhesions, and Other, which includes the Company's ophthalmic and veterinary products. The firm also offers products made from HA based on two other technologies: HYAFF, which is a solid form of HA, and ACP gel, an autocross-linked polymer of HA."
ceo,Dr. Cheryl Blanchard
sector,Healthcare
country,US
fullTimeEmployees,154
phone,17814579000
address,32 Wiggins Ave
city,Bedford
state,MASSACHUSETTS
zip,01730
dcfDiff,0.67
dcf,46.7847
image,https://financialmodelingprep.com/image-stock/ANIK.png
ipoDate,1985-05-16
defaultImage,False
