,0
symbol,ERH
price,12.65
beta,0.74785
volAvg,19723
mktCap,117329504
lastDiv,0.9319999999999998
range,7.51-15.97
changes,0.11
companyName,Wells Fargo Utilities and High Income Fund
currency,USD
cik,
isin,US94987E1091
cusip,94987E109
exchange,NYSE American
exchangeShortName,AMEX
industry,Asset Management
website,
description,"Wells Fargo Utilities and High Income Fund (the Fund), formerly Wells Fargo Advantage Utilities and High Income Fund, is a diversified closed-end management investment company. The Fund's investment objective is to seek a high level of current income and moderate capital growth, with an emphasis on providing tax-advantaged dividend income. The Fund may invests in direct debt instruments, which are interests in amounts owed to lenders by corporate or other borrowers. The Fund invests in a range of sectors, including consumer discretionary, which includes auto components, hotels, restaurants and leisure, household durables, media, leisure products, specialty retail, and textiles, apparel and luxury goods; energy, which includes oil, gas and consumable fuels; industrials, information technology, telecommunication services, materials, utilities, consumer staples, financials and healthcare. Wells Fargo Funds Management LLC operates as the Fund's investment advisor."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,18002222222
address,525 Market St
city,San Francisco
state,CALIFORNIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/ERH.jpg
ipoDate,2004-04-28
defaultImage,True
