,0
symbol,TCBIP
price,25.96
beta,1.899662
volAvg,6163
mktCap,3008971520
lastDiv,1.624
range,13.5-26.45
changes,0.04
companyName,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.texascapitalbank.com
description,
ceo,Mr. Larry L. Helm
sector,Financial Services
country,United States
fullTimeEmployees,1738
phone,214-932-6600
address,2000 McKinney Avenue
city,Dallas
state,TX
zip,75201
dcfDiff,-25.9
dcf,0.0
image,https://financialmodelingprep.com/image-stock/TCBIP.jpg
ipoDate,
defaultImage,True
