,0
symbol,CLI
price,12.32
beta,0.8954
volAvg,1103490
mktCap,1117576700
lastDiv,0.6000000000000001
range,10.35-23.89
changes,0.03
companyName,Mack-Cali Realty Corp
currency,USD
cik,0000924901
isin,US5544891048
cusip,554489104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Office
website,https://www.mack-cali.com/
description,"Mack-Cali Realty Corp. is a real estate investment trust, which owns and operates a real estate portfolio comprised predominantly of Class A office and office flex properties located primarily in the Northeast. The company is headquartered in Jersey City, New Jersey and currently employs 352 full-time employees. The firm owns and operates a real estate portfolio of Class A office and office/flex properties. The company operates in three segments: commercial and other real estate, multi-family real estate and multi-family services. Its commercial and other real estate provides leasing, property management, acquisition, development, construction and tenant-related services for its commercial and other real estate, and multi-family real estate portfolio. Its multi-family services business also provides similar services for third parties."
ceo,Mr. Michael DeMarco
sector,Real Estate
country,US
fullTimeEmployees,283
phone,17325901000
address,"Harborside 3, 210 Hudson St., Ste. 400"
city,Jersey City
state,NEW JERSEY
zip,07311
dcfDiff,-8.51
dcf,12.3141
image,https://financialmodelingprep.com/image-stock/CLI.png
ipoDate,1994-08-25
defaultImage,False
