,0
symbol,DSE
price,4.05
beta,2.79753
volAvg,35475
mktCap,10624568
lastDiv,1.5
range,2.0-41.4
changes,0.0
companyName,Duff & Phelps Select Mlp and Midstream Energy Fund Inc
currency,USD
cik,
isin,US26433F1084
cusip,26433F108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,"Duff & Phelps Select MLP and Midstream Energy Fund Inc. (the Fund), formerly Duff & Phelps Select Energy MLP Fund Inc., is a non-diversified, closed-end management investment company. The Fund invests at least 80% of its managed assets in energy master limited partnerships (MLPs) and midstream energy companies that are not organized as MLPs. The Fund may invest up to 20% of its managed assets in securities of issuers either in the energy sector and that are not MLPs or that produce products that are primarily for the use of companies in the energy sector (such as sand miners, certain chemical companies and coking coal processors). The Fund invests in midstream energy companies that includes entities that gather, process, market and transport energy assets, such as crude oil, natural gas, refined products, and natural gas liquids. Virtus Alternative Investment Advisers, Inc. is the investment advisor to the Fund. Duff & Phelps Investment Management Co. is the sub advisor for the Fund."
ceo,Mr. George Aylward
sector,Financial Services
country,US
fullTimeEmployees,
phone,18662707598
address,101 Munson St
city,Greenfield
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/DSE.jpg
ipoDate,2014-06-26
defaultImage,True
