,0
symbol,VNE
price,17.35
beta,0.0
volAvg,605673
mktCap,1936173310
lastDiv,0.0
range,5.25-18.9
changes,0.54
companyName,Veoneer Inc
currency,USD
cik,0001733186
isin,US92336X1090
cusip,92336X109
exchange,NYSE
exchangeShortName,NYSE
industry,Auto Parts
website,https://www.veoneer.com/
description,"Veoneer, Inc. engages in the design, development, sale, and manufacture of automotive safety electronics. The company is headquartered in Stockholm, Stockholm and currently employs 8,600 full-time employees. The firm is offering products and system solutions in three product areas: active safety, restraint control systems and brake systems. Its brake systems product area consists of ANBS. In addition, within its active safety product area the Company provides ADAS and AD software solutions for vehicle decision and control through its Zenuity joint venture. The firm operates in two segments Electronics and Brake Systems. The Electronics reporting segment consists of active safety and restraint control systems product areas. The Brake Systems reporting segment consists of brake systems product area, which are those products developed by Autoliv Nissin Brake Systems joint venture."
ceo,Mr. Jan Carlson
sector,Consumer Cyclical
country,SE
fullTimeEmployees,8900
phone,46852776200
address,Box 13089
city,STOCKHOLM
state,STOCKHOLM
zip,103 02
dcfDiff,
dcf,25.9631
image,https://financialmodelingprep.com/image-stock/VNE.png
ipoDate,2018-06-11
defaultImage,False
