,0
symbol,KALA
price,7.378
beta,2.185511
volAvg,1356961
mktCap,413722816
lastDiv,0.0
range,3.52-14.68
changes,0.118
companyName,Kala Pharmaceuticals Inc
currency,USD
cik,0001479419
isin,US4831191030
cusip,483119103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://kalarx.com/
description,"Kala Pharmaceuticals, Inc. is a biopharmaceutical company. The company is headquartered in Waltham, Massachusetts and currently employs 130 full-time employees. The Company’s initial focus is on the treatment of eye diseases. The Company’s product candidate includes KPI-121 1%, KPI-121 0.25% and MPP rTKI Program. The firm has completed two Phase III clinical trials for KPI-121 1% . The KPI-121 0.25% is the Company’s product candidate for temporary relief of signs and symptoms of dry eye disease. KPI-121 1% is the twice-a-day product candidate for treatment of post-operative inflammation and pain following ocular surgery. MPP rTKI Program is therapies for retinal diseases that should be injected directly into the patient's eye, often at monthly intervals."
ceo,Mr. Mark Iwicki
sector,Healthcare
country,US
fullTimeEmployees,136
phone,17819965252
address,"490 ARSENAL WAY, SUITE 120"
city,Watertown
state,MASSACHUSETTS
zip,02472
dcfDiff,
dcf,10.0978
image,https://financialmodelingprep.com/image-stock/KALA.png
ipoDate,2017-07-20
defaultImage,False
