,0
symbol,OCCIP
price,24.295
beta,0.0
volAvg,1861
mktCap,43244856
lastDiv,1.716
range,14.375-28.38
changes,-0.035
companyName,"OFS Credit Company, Inc."
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Asset Management
website,http://www.ofscreditcompany.com
description,
ceo,Mr. Bilal Rashid
sector,Financial Services
country,United States
fullTimeEmployees,
phone,847-734-2000
address,10 South Wacker Drive
city,Chicago
state,IL
zip,60606
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/OCCIP.jpg
ipoDate,
defaultImage,True
