,0
symbol,BV
price,13.58
beta,0.0
volAvg,295181
mktCap,1424582780
lastDiv,0.0
range,6.85-19.67
changes,-0.52
companyName,Brightview Holdings Inc
currency,USD
cik,0001734713
isin,US10948C1071
cusip,10948C107
exchange,NYSE
exchangeShortName,NYSE
industry,Specialty Business Services
website,https://www.brightview.com/
description,"BrightView Holdings, Inc. is an investment company, which engages in the provision of commercial landscaping services. The company is headquartered in Blue Bell, Pennsylvania and currently employs 20,900 full-time employees. The firm provides commercial landscaping services, ranging from landscape maintenance and enhancements to tree care and landscape development. The company operates through an integrated national service prototype, which systematically delivers services at the local levels. The firm is a single-source end-to-end landscaping solution provider to diverse customer base at the national, regional and local levels. The company operates through two segments: Maintenance Services and Development Services."
ceo,Mr. Andrew Masterman
sector,Industrials
country,US
fullTimeEmployees,20900
phone,14845677204
address,980 Jolly Rd Ste 300
city,Blue Bell
state,PENNSYLVANIA
zip,19422
dcfDiff,
dcf,13.2283
image,https://financialmodelingprep.com/image-stock/BV.png
ipoDate,2018-06-28
defaultImage,False
