,0
symbol,ALTM
price,32.66
beta,1.09985
volAvg,238890
mktCap,530610688
lastDiv,0.0
range,9.4-59.6
changes,-0.91
companyName,Altus Midstream Co
currency,USD
cik,0001692787
isin,US02215L2097
cusip,02215L209
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Oil & Gas Midstream
website,https://www.altusmidstream.com/home
description,"Altus Midstream Co, formerly Kayne Anderson Acquisition Corp., is a pure-play, Permian Basin midstream C-corporation. The Company owns gas gathering, processing and transportation assets in Alpine High, an unconventional resource play in the Delaware Basin. The Company also owns options for equity participation in five gas, natural gas liquids (NGL) and crude oil pipeline projects from the Permian Basin. Its assets includes 150 miles of transmission and gathering pipelines, compressor stations, mechanical refrigeration units, cryogenic units and associated gas treatment facilities."
ceo,Mr. David Clay Bretches
sector,Energy
country,US
fullTimeEmployees,
phone,17132966000
address,2000 Post Oak Blvd Ste 100
city,Houston
state,TEXAS
zip,77056-4400
dcfDiff,
dcf,9.74008
image,https://financialmodelingprep.com/image-stock/ALTM.png
ipoDate,2017-03-30
defaultImage,False
