,0
symbol,PKOH
price,24.48
beta,1.50953
volAvg,41015
mktCap,308832320
lastDiv,0.25
range,10.78-36.11
changes,-0.935
companyName,Park Ohio Holdings Corp
currency,USD
cik,0000076282
isin,US7006661000
cusip,700666100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Industrial Distribution
website,http://pkoh.com/
description,"Park-Ohio Holdings Corp. provides supply chain logistics services and manufactures aluminum products. The company is headquartered in Cleveland, Ohio and currently employs 7,300 full-time employees. The firm operates in three segments: Supply Technologies, Assembly Components and Engineered Products. Supply Technologies provides its customers with Total Supply Management, which manages every aspect of supplying production parts and materials to its customers' manufacturing floor, from strategic planning to program implementation. Assembly Components manufactures products oriented towards fuel efficiency and reduced emission standards. Engineered Products segment operates a group of manufacturing businesses that design and manufacture a range of products, including induction heating and melting systems, pipe threading systems, and forged and machined products. The company operates through the subsidiaries of its direct subsidiary, Park-Ohio Industries, Inc."
ceo,Mr. Matthew Crawford
sector,Industrials
country,US
fullTimeEmployees,7100
phone,14409472211
address,6065 Parkland Blvd
city,CLEVELAND
state,OHIO
zip,44124
dcfDiff,32.98
dcf,23.4338
image,https://financialmodelingprep.com/image-stock/PKOH.jpg
ipoDate,1999-07-27
defaultImage,True
