,0
symbol,PAG
price,58.8
beta,1.7849
volAvg,322530
mktCap,4723738600
lastDiv,0.84
range,19.99-60.73
changes,0.97
companyName,Penske Automotive Group Inc
currency,USD
cik,0001019849
isin,US70959W1036
cusip,70959W103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Auto & Truck Dealerships
website,http://www.penskeautomotive.com
description,"Penske Automotive Group, Inc. operates as an international transportation services company, which engages in the distribution of commercial vehicles, diesel engines, gas engines, power systems and related parts & services. The company is headquartered in Bloomfield Hills, Michigan and currently employs 27,000 full-time employees. The firm operates automotive and commercial truck dealerships principally in the United States, Canada and Western Europe, and distributes commercial vehicles, diesel engines, gas engines, power systems, and related parts and services principally in Australia and New Zealand. The firm's segments include Retail Automotive, consisting of its retail automotive dealership operations; Retail Commercial Truck, consisting of its retail commercial truck dealership operations in the United States and Canada; Other, consisting of its commercial vehicle and power systems distribution operations and other non-automotive consolidated operations, and Non-Automotive Investments, consisting of its equity method investments in non-automotive operations. The firm holds interests in Penske Truck Leasing Co., L.P. (PTL), a provider of transportation services and supply chain management."
ceo,Mr. Roger Penske
sector,Consumer Cyclical
country,US
fullTimeEmployees,27000
phone,12486482500
address,2555 S Telegraph Rd
city,Bloomfield Hills
state,MICHIGAN
zip,48302-0954
dcfDiff,21.1
dcf,56.6606
image,https://financialmodelingprep.com/image-stock/PAG.png
ipoDate,1996-10-23
defaultImage,False
