,0
symbol,PLT
price,21.4837
beta,2.0805
volAvg,976741
mktCap,886129600
lastDiv,0.3
range,4.6-34.86
changes,1.1937
companyName,Plantronics Inc
currency,USD
cik,0000914025
isin,US7274931085
cusip,727493108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Communication Equipment
website,https://www.poly.com/us/en
description,"Plantronics, Inc. engages in the design, manufacture, and distribution of headsets, voice, video, and content sharing solutions. The company is headquartered in Santa Cruz, California and currently employs 7,490 full-time employees. The Company’s major product categories are enterprise headsets, which includes corded and cordless communication headsets; consumer headsets, which includes bluetooth and corded products for mobile device applications, personal computer (PC) and gaming; voice, video, and content sharing solutions, which includes Open SIP desktop phones, conference room phones, and video endpoints, including cameras, speakers, and microphones. The Company’s solutions are designed to work in a wide range of Unified Communications and Collaboration (UC&C), Unified Communication as a Service (UCaaS), and Video as a Service (VaaS) environments."
ceo,Mr. Robert Hagerty
sector,Technology
country,US
fullTimeEmployees,6584
phone,18314587828
address,345 ENCINAL ST
city,Santa Cruz
state,CALIFORNIA
zip,95060
dcfDiff,
dcf,23.8131
image,https://financialmodelingprep.com/image-stock/PLT.jpg
ipoDate,1994-01-20
defaultImage,True
