,0
symbol,COFS
price,30.59
beta,0.59303
volAvg,17761
mktCap,238452112
lastDiv,0.8
range,16.86-34.0
changes,0.1
companyName,ChoiceOne Financial Services Inc
currency,USD
cik,0000803164
isin,US1703861062
cusip,170386106
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.snl.com/IRW/CorporateProfile/1020388
description,"ChoiceOne Financial Services, Inc. is a holding company, which engages in the provision of a variety of deposit, payment, credit, and other financial services to all types of customers, through its subsidiary ChoiceOne Bank. The company is headquartered in Sparta, Michigan and currently employs 174 full-time employees. The firm operates through banking segment. The firm's subsidiary, ChoiceOne Bank (the Bank), is a full-service banking institution that offers a range of deposit, payment, credit and other financial services to all types of customers. Its services include time, savings, demand deposits, safe deposit services and automated transaction machine services. The company offers both commercial and consumer loans to corporations, partnerships and individuals. Commercial lending covers categories, such as business, industry, agricultural, construction, inventory and real estate. The Bank's consumer loan department makes direct and indirect loans to consumers and purchasers of residential and real property. The Bank's primary market area lies within Kent, Muskegon, Newaygo and Ottawa counties in Michigan. The Bank's subsidiary, Insurance Agency, sells insurance policies, such as life and health for both commercial and consumer clients."
ceo,Mr. Kelly Potes
sector,Financial Services
country,US
fullTimeEmployees,270
phone,16168877366
address,"109 E Division, PO Box 186"
city,Sparta
state,MICHIGAN
zip,49345
dcfDiff,
dcf,43.0206
image,https://financialmodelingprep.com/image-stock/COFS.png
ipoDate,2001-06-21
defaultImage,False
