,0
symbol,GNTX
price,31.64
beta,1.14695
volAvg,1697467
mktCap,7753603100
lastDiv,0.475
range,19.48-32.24
changes,0.18
companyName,Gentex Corp
currency,USD
cik,0000355811
isin,US3719011096
cusip,371901109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Auto Parts
website,https://www.gentex.com/
description,"Gentex Corp. engages in the design, development, and manufacture and supply of digital vision, connected car, dimmable glass, and fire protection products, Its revenue is derived from the production and sales of automotive products in the United States, Germany, and Japan. The company is headquartered in Zeeland, Michigan and currently employs 5,707 full-time employees. The firm's business segment involves designing, developing, manufacturing and marketing interior and exterior automatic-dimming automotive rearview mirrors that utilize electrochromic technology to dim in proportion to the amount of headlight glare from trailing vehicle headlamps. Within this business segment, the Company also designs, develops and manufactures various electronics that are features to the interior and exterior automotive rearview mirrors, as well as interior visors, overhead consoles, and other locations in the vehicle. The firm ships its products to all of the automotive producing regions across the world, which it supports with various sales, engineering and distribution locations across the world."
ceo,Mr. Steven Downing
sector,Consumer Cyclical
country,US
fullTimeEmployees,5874
phone,16167721800
address,600 N CENTENNIAL ST
city,Zeeland
state,MICHIGAN
zip,49464
dcfDiff,
dcf,29.25
image,https://financialmodelingprep.com/image-stock/GNTX.jpg
ipoDate,1981-12-08
defaultImage,True
