,0
symbol,LEVL
price,19.0
beta,0.0
volAvg,9081
mktCap,146952080
lastDiv,0.19000000000000003
range,13.445-25.78
changes,0.46
companyName,Level One Bancorp Inc
currency,USD
cik,0001412707
isin,US52730D2080
cusip,52730D208
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://investor.levelonebank.com/
description,"Level One Bancorp, Inc. is a bank holding company, which engages in the provision of commercial and consumer banking services. The company is headquartered in Farmington Hills, Michigan and currently employs 251 full-time employees. The Bank offers a comprehensive range of loan products to residential and commercial markets, as well as retail and business banking services. The Bank operates 14 offices, including 10 full service banking centers in Oakland County, one banking center in each of Detroit and Grand Rapids, Michigan's two cities, one banking center in Sterling Heights, and one mortgage loan production office in Ann Arbor. The Bank offers broad and growing set of lending products and related services, including commercial mortgages; commercial and industrial loans with lines of credit, term loans and owner occupied mortgages to small businesses; loans under the United States small business administration (SBA) lending program; residential real estate loans; construction and land development loans; and consumer loans including home equity loans, automobile loans and credit card services."
ceo,Mr. Patrick Fehring
sector,Financial Services
country,US
fullTimeEmployees,253
phone,12487370300
address,32991 Hamilton Ct
city,Farmington Hills
state,MICHIGAN
zip,48334
dcfDiff,
dcf,30.1358
image,https://financialmodelingprep.com/image-stock/LEVL.png
ipoDate,2018-04-20
defaultImage,False
