,0
symbol,SUN
price,27.07
beta,1.91911
volAvg,352161
mktCap,2249222140
lastDiv,3.304
range,10.46-32.89
changes,0.53
companyName,Sunoco LP
currency,USD
cik,0001552275
isin,US86765K1097
cusip,86765K109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Refining & Marketing
website,http://www.sunocolp.com
description,"Sunoco LP engages in the management and distribution of fuel products. The company is headquartered in Dallas, Texas and currently employs 3,622 full-time employees. The firm operates through two segments: wholesale and retail. The Wholesale segment sells motor fuel to its retail segment and external customers. The Retail segment operates convenience stores selling a range of merchandise, food items, services and motor fuel. As of August 1, 2018, the Company operated approximately 9,200 convenience stores, independent dealers, commercial customers and distributors located in more than 30 states."
ceo,Mr. Joseph Kim
sector,Energy
country,US
fullTimeEmployees,2909
phone,18322343600
address,8111 Westchester Dr Ste 400
city,Dallas
state,TEXAS
zip,75225
dcfDiff,
dcf,25.0938
image,https://financialmodelingprep.com/image-stock/SUN.png
ipoDate,2012-09-20
defaultImage,False
