,0
symbol,GGT
price,7.16
beta,1.3857
volAvg,76986
mktCap,179748224
lastDiv,0.88
range,3.04-8.4
changes,0.13
companyName,Gabelli Multimedia Trust Inc
currency,USD
cik,
isin,US36239Q1094
cusip,36239Q109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,"The Gabelli Multimedia Trust Inc. (the Fund) is a United States-based non-diversified closed-end management investment company. The Fund's investment objective is long term growth of capital. The Fund will invest at least 80% of its assets, under normal market conditions, in common stock and other securities, including convertible securities, preferred stock, options, and warrants of companies in the telecommunications, media, publishing and entertainment industries. The Fund also invests in various industries, including cable, the United States Government obligations, computer software and services, broadcasting, hotels and gaming, wireless communications, satellite, electronics, publishing, consumer services, financial services, computer hardware, equipment, business services, retail, diversified industrial, consumer products, food and beverage, real estate investment trusts and real estate. The Fund's investment advisor is Gabelli Funds, LLC."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,19149215070
address,1 Corporate Ctr
city,Rye
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GGT.jpg
ipoDate,1994-10-11
defaultImage,True
