,0
symbol,JHX
price,27.74
beta,0.589702
volAvg,17735
mktCap,17452814300
lastDiv,0.1
range,8.98-28.83
changes,0.44
companyName,James Hardie Industries plc American Depositary Shares (Ireland)
currency,USD
cik,0001159152
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Building Materials
website,http://www.ir.jameshardie.com.au
description,
ceo,"Dr. Jack G. Truong B.S., BS, Ph.D."
sector,Basic Materials
country,Ireland
fullTimeEmployees,4869
phone,353 1 411 6924
address,Europa House
city,Dublin
state,
zip,2
dcfDiff,12.35
dcf,25.95
image,https://financialmodelingprep.com/image-stock/JHX.jpg
ipoDate,
defaultImage,True
