,0
symbol,SGH
price,29.79
beta,0.83503
volAvg,214067
mktCap,727465860
lastDiv,0.0
range,16.42-39.08
changes,0.67
companyName,Smart Global Holdings Inc
currency,USD
cik,0001616533
isin,KYG8232Y1017
cusip,G8232Y101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Semiconductors
website,http://ir.smartm.com/
description,"SMART Global Holdings, Inc. engages in the design, manufacture, and sale of specialty memory solutions and services to the electronics industry. The firm delivers components, modules and storage solutions to original equipment manufacturers (OEMs) in computing, networking, communications, storage, mobile and industrial markets. The Company, through its SMART Specialty Compute & Storage Solutions (SCSS) unit is focused on offering its services in areas requiring specialized computing platforms in artificial intelligence (AI), machine learning (ML), advanced modeling and high performance computing serving enterprises and government organizations. The company has its operations in the United States, Europe, Asia and Latin America, and enables it to provide customized, integrated supply chain services assisting worldwide OEM customers in the management and execution of their procurement and asset management processes. The company also manufactures mobile memory products, memory components and modules for smart phones, desktops, notebooks and servers."
ceo,Mr. Ajay Shah
sector,Technology
country,US
fullTimeEmployees,1712
phone,15106231231
address,"39870 Eureka Drive,  Ugland House, P.O. Box 309"
city,Newark California
state,CALIFORNIA
zip,94560
dcfDiff,-22.83
dcf,29.5218
image,https://financialmodelingprep.com/image-stock/SGH.jpg
ipoDate,2017-05-24
defaultImage,True
