,0
symbol,NVS
price,85.82
beta,0.517296
volAvg,1814232
mktCap,195791471000
lastDiv,3.042
range,69.18-99.84
changes,0.2
companyName,Novartis AG
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Drug Manufacturers General
website,http://www.novartis.com
description,
ceo,Joseph Jimenez
sector,Healthcare
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NVS.jpg
ipoDate,
defaultImage,True
