,0
symbol,HTBK
price,8.15
beta,1.21146
volAvg,191952
mktCap,488307232
lastDiv,0.52
range,6.04-13.14
changes,0.15
companyName,Heritage Commerce Corp
currency,USD
cik,0001053352
isin,US4269271098
cusip,426927109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.heritagecommercecorp.com/
description,"Heritage Commerce Corp. is a holding company which provides banking services through their subsidiary. The company is headquartered in San Jose, California and currently employs 308 full-time employees. The Company, through its subsidiary Heritage Bank of Commerce (the Bank), provides a range of banking services. The Bank is a California state-chartered multi-community independent bank that offers a range of commercial banking services to small and medium-sized businesses and their owners, managers and employees. The firm operates through approximately 19 service branch offices located in the southern and eastern regions of the general San Francisco Bay Area of California in the counties of Santa Clara, Alameda, Contra Costa and San Benito. The firm's subsidiary, CSNK Working Capital Finance Corp., doing business as Bay View Funding, provides business-essential working capital factoring financing to various industries across the United States. The Bank operates automated teller machines (ATMs) at approximately five different locations."
ceo,Mr. Keith Wilton
sector,Financial Services
country,US
fullTimeEmployees,337
phone,14089476900
address,150 Almaden Boulevard
city,San Jose
state,CALIFORNIA
zip,95113
dcfDiff,-12.86
dcf,17.0771
image,https://financialmodelingprep.com/image-stock/HTBK.jpg
ipoDate,1998-07-30
defaultImage,True
