,0
symbol,BCEI
price,20.52
beta,2.05609
volAvg,173730
mktCap,427521888
lastDiv,0.0
range,8.25-25.56
changes,-1.21
companyName,Bonanza Creek Energy Inc
currency,USD
cik,0001509589
isin,US0977934001
cusip,097793400
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas E&P
website,http://www.bonanzacrk.com
description,"Bonanza Creek Energy, Inc. engages in the extraction of oil and associated liquids-rich natural gas. The company is headquartered in Denver, Colorado and currently employs 144 full-time employees. The firm's oil and liquids-weighted assets are concentrated primarily in the Wattenberg Field in Colorado and the Dorcheat Macedonia Field in southern Arkansas. In addition, the Company owns and operates oil-producing assets in the North Park Basin in Colorado and the McKamie Patton Field in southern Arkansas. The main areas in which the Company operates in the Rocky Mountain region are the Wattenberg Field in Weld County, Colorado and the North Park Basin in Jackson County, Colorado. Its Wattenberg Field operations are in the oil and liquids-weighted extension area of the Wattenberg Field targeting the Niobrara and Codell formations. In southern Arkansas, it targets the oil-rich Cotton Valley sands in the Dorcheat Macedonia and McKamie Patton Fields."
ceo,Mr. Eric Greager
sector,Energy
country,US
fullTimeEmployees,125
phone,17204406100
address,410 17th St Ste 1500
city,Denver
state,COLORADO
zip,80202
dcfDiff,
dcf,20.0723
image,https://financialmodelingprep.com/image-stock/BCEI.png
ipoDate,2011-12-15
defaultImage,False
