,0
symbol,SLGL
price,8.51
beta,0.858105
volAvg,20258
mktCap,195703632
lastDiv,0.0
range,5.0-21.0
changes,-0.01
companyName,Sol Gel Technologies Ltd
currency,USD
cik,0001684693
isin,IL0011417206
cusip,M8694L103
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.sol-gel.com
description,"Sol-Gel Technologies Ltd. is a clinical-stage dermatology company, which engages in the identification, development, and commercialization of topical dermatological drug products for the treatment of skin diseases. The firm is focused on identifying, developing and commercializing branded and generic topical drug products for the treatment of skin diseases. The Company’s offers a range of products twins, sirs-t, and vered. The firm is designed its proprietary, silica-based microencapsulation technology platform to enhance the tolerability and stability of topical drugs while maintaining their efficacy. Topical drugs often struggle to balance achieving both high efficacy and high tolerability. Its technology platform entraps active ingredients in an inert, inorganic silica shell, which creates an unnoticeable barrier between the active ingredient and the skin."
ceo,Dr. Alon Seri-Levy
sector,Healthcare
country,IL
fullTimeEmployees,61
phone,97289313433
address,"Weizmann Science Park, 7, Golda Me'ir"
city,NESS-ZIONA
state,
zip,7403650
dcfDiff,-7.17
dcf,12.1212
image,https://financialmodelingprep.com/image-stock/SLGL.png
ipoDate,2018-02-01
defaultImage,False
