,0
symbol,FLO
price,22.3656
beta,0.44293
volAvg,829683
mktCap,4732628500
lastDiv,0.78
range,17.42-25.18
changes,0.0856
companyName,Flowers Foods Inc
currency,USD
cik,0001128928
isin,US3434981011
cusip,343498101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Packaged Foods
website,https://www.flowersfoods.com/
description,"Flowers Foods, Inc. engages in the manufacture and sale of bakery products. The company is headquartered in Thomasville, Georgia and currently employs 9,200 full-time employees. The firm operates in two segments: direct-store-delivery segment (DSD Segment) and warehouse delivery segment (Warehouse Segment). The DSD segment produces fresh breads, buns, rolls, tortillas and snack cakes sold primarily by a network of independent distributors to retail and foodservice customers in the areas of the United States: East, South, Southwest, California, and select markets in the Midwest, Pacific Northwest, Nevada, and Colorado. The Warehouse Segment produces snack cakes, breads and rolls that are shipped both fresh and frozen to national retail, foodservice, vending, and co-pack customers through their warehouse channels. The Warehouse Segment supplies national and regional restaurants, institutions and foodservice distributors, and retail in-store bakeries with breads and rolls. The company also sells packaged bakery products to wholesale distributors for ultimate sale to a range of food outlets."
ceo,Mr. A.Ryals McMullian
sector,Consumer Defensive
country,US
fullTimeEmployees,9700
phone,19122269110
address,1919 Flowers Cir
city,Thomasville
state,GEORGIA
zip,31757
dcfDiff,
dcf,24.0821
image,https://financialmodelingprep.com/image-stock/FLO.png
ipoDate,2001-03-28
defaultImage,False
