,0
symbol,MCEP
price,2.38
beta,1.02922
volAvg,374267
mktCap,34061372
lastDiv,0.0
range,1.2-8.8
changes,-0.04
companyName,Mid-Con Energy Partners LP
currency,USD
cik,0001527709
isin,US59560V2088
cusip,59560V208
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Oil & Gas E&P
website,http://www.midconenergypartners.com/
description,"Mid-Con Energy Partners, LP is a limited partnership, which engages in the ownership, acquisition and development of producing oil and natural gas properties in North America. Its properties are located in Oklahoma and Wyoming core areas. Its properties are located in the Mid-Continent, Big Horn and Powder River Basin regions of the United States in Oklahoma and Wyoming core areas. Its Oklahoma properties are produced under waterflood and are operated by Mid-Con Energy Operating. Its estimated net proved reserves in Oklahoma is approximately 18,695 thousand barrel of oil equivalent (MBoe) and in Wyoming is approximately 6,952 MBoe respectively. Its total estimated proved reserves were 25.6 MMBoe, of which 97% were oil and 77% were proved developed, both on a Boe basis. It owns working interest in approximately 1,446 (net) oil wells and working interest in approximately 25 (net) natural gas wells."
ceo,Mr. Charles Olmstead
sector,Energy
country,US
fullTimeEmployees,100
phone,19187437575
address,2431 E 61st St Ste 850
city,Tulsa
state,OKLAHOMA
zip,74136
dcfDiff,-5.72
dcf,2.12829
image,https://financialmodelingprep.com/image-stock/MCEP.jpg
ipoDate,2011-12-15
defaultImage,True
