,0
symbol,RRGB
price,17.18
beta,2.53092
volAvg,904764
mktCap,267009840
lastDiv,0.0
range,4.04-37.29
changes,1.11
companyName,Red Robin Gourmet Burgers Inc
currency,USD
cik,0001171759
isin,US75689M1018
cusip,75689M101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Restaurants
website,https://www.redrobin.com/
description,"Red Robin Gourmet Burgers, Inc. develops, operates, and franchises full-service restaurants North America. The company is headquartered in Greenwood Village, Colorado and currently employs 27,283 full-time employees. The firm's menu features a line of gourmet burgers, which it makes from ground beef, as well as its line of Red's Tavern Double Burgers and its Red Robin's line of half-pound Angus beef burgers with various toppings. The firm also offers burgers made from chicken breasts, fish fillets, turkey patties, as well as vegetarian and vegan options. The firm offered a selection of buns, including ciabatta, gluten free, sesame, onion, whole grain, jalapeno and lettuce wraps a range of toppings, including fresh guacamole, house made barbeque sauces, aiolis, grilled pineapple, crispy onion straws, sauteed mushrooms, fried jalapenos, bruschetta salsa, coleslaw, eight different cheese choices and a fried egg, as of December 25, 2016."
ceo,Mr. Paul Murphy
sector,Consumer Cyclical
country,US
fullTimeEmployees,24586
phone,13038466000
address,6312 S Fiddlers Green Cir Ste 200N
city,Greenwood Village
state,COLORADO
zip,80111
dcfDiff,216.02
dcf,15.2885
image,https://financialmodelingprep.com/image-stock/RRGB.png
ipoDate,2002-07-19
defaultImage,False
