,0
symbol,RUSHA
price,37.685
beta,1.47556
volAvg,185318
mktCap,2013686780
lastDiv,0.5466700000000001
range,18.166666-39.71
changes,0.225
companyName,Rush Enterprises Inc
currency,USD
cik,
isin,US7818462092
cusip,781846209
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Auto & Truck Dealerships
website,http://www.rushenterprises.com/
description,"Rush Enterprises, Inc. engages in the provision of commercial vehicle industry solutions through its network of commercial vehicle dealerships. The company is headquartered in New Braunfels, Texas and currently employs 7,214 full-time employees. The firm operates through the Truck Segment, which includes its operation of a regional network of commercial vehicle dealerships under the name Rush Truck Centers. Through its Rush Truck Centers, it offers services, including retail sales of new and used commercial vehicles, aftermarket parts sales, service and repair facilities, financing, leasing and rental, and insurance products. As of December 31, 2016, the Company operated 100 Rush Truck Centers in 21 states. The firm's Rush Truck Centers are located in Alabama, Arizona, California, Colorado, Florida, Georgia, Idaho, Kentucky, Missouri, Nevada, New Mexico, North Carolina, Ohio, Oklahoma, Tennessee, Texas, Utah and Virginia. Its Rush Truck Leasing provides full-service maintenance on customers' vehicles. At Rush Truck Centers, it offers third-party financing to assist customers in purchasing new and used commercial vehicles."
ceo,Mr. W. M. Rush
sector,Consumer Cyclical
country,US
fullTimeEmployees,7244
phone,18306265200
address,555 S Interstate 35
city,New Braunfels
state,TEXAS
zip,78130
dcfDiff,
dcf,40.724
image,https://financialmodelingprep.com/image-stock/RUSHA.png
ipoDate,1996-06-07
defaultImage,False
