,0
symbol,JEF
price,23.1
beta,1.33117
volAvg,1709496
mktCap,5870772700
lastDiv,0.725
range,11.2-24.03
changes,0.05
companyName,Jefferies Financial Group Inc
currency,USD
cik,0001084580
isin,
cusip,
exchange,NYSE
exchangeShortName,NYSE
industry,Financial Conglomerates
website,https://www.jefferies.com/
description,"Jefferies Financial Group, Inc. is a holding company, which engages in the provision of financial services. The company is headquartered in New York, New York and currently employs 4,700 full-time employees. The firm's segments, based on requirements are Jefferies, Corporate and other. Jefferies is a global full-service, integrated securities and investment banking firm. Its financial services businesses include Jefferies Group LLC, Berkadia Commercial Mortgage, LLC (commercial mortgage banking and servicing), FXCM Group, LLC, HomeFed Corporation (HomeFed) and Foursight Capital and Chrome Capital (vehicle finance). The company owns and has investments in an array of businesses, including HRG Group, Inc. (HRG), Vitesse Energy, LLC and Juneau Energy, LLC, Conwed Plastics and Idaho Timber and Golden Queen Mining Company, LLC (a gold and silver mining project)."
ceo,Mr. Richard Handler
sector,Financial Services
country,US
fullTimeEmployees,4800
phone,12124601900
address,520 Madison Ave
city,New York City
state,NEW YORK
zip,10022
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/JEF.png
ipoDate,1968-10-07
defaultImage,False
