,0
symbol,KEQU
price,8.5
beta,0.40541
volAvg,5163
mktCap,23447336
lastDiv,0.19
range,6.96-19.57
changes,0.23
companyName,Kewaunee Scientific Corp
currency,USD
cik,0000055529
isin,US4928541048
cusip,492854104
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,"Furnishings, Fixtures & Appliances"
website,http://www.kewaunee.com/
description,"Kewaunee Scientific Corp. engages in the design, manufacture, and installation of laboratory, healthcare, technical furniture, and infrastructure products. The company is headquartered in Statesville, North Carolina and currently employs 856 full-time employees. The firm's products include steel, wood and laminate furniture, fume hoods, biological safety cabinets, laminar flow and ductless hoods, adaptable modular and column systems, moveable workstations and carts, epoxy resin worksurfaces, sinks, and accessories and related design services. The company operates through two segments: Domestic and International. The Domestic business segment designs, manufactures, and installs scientific and technical furniture, including steel and wood laboratory cabinetry, fume hoods, laminate casework, flexible systems, worksurfaces, workstations, workbenches, and computer enclosures. The International business segment provides facility design, engineering, construction and project management from the planning stage through testing and commissioning of laboratories."
ceo,Mr. Thomas Hull
sector,Consumer Cyclical
country,US
fullTimeEmployees,856
phone,17048737202
address,2700 W Front St
city,Statesville
state,NORTH CAROLINA
zip,28677
dcfDiff,-67.69
dcf,10.2173
image,https://financialmodelingprep.com/image-stock/KEQU.png
ipoDate,1980-03-17
defaultImage,False
