,0
symbol,VRM
price,36.23
beta,0.0
volAvg,1862029
mktCap,4718631400
lastDiv,0.0
range,34.64-75.49
changes,0.74
companyName,Vroom Inc
currency,USD
cik,0001580864
isin,US92918V1098
cusip,92918V109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Auto & Truck Dealerships
website,https://www.vroom.com
description,"Vroom, Inc. (Vroom) is a United States-based is an end-to-end ecommerce platform that is transforming the used vehicle industry by offering a better way to buy and a better way to sell used vehicles. The Company operates three reportable segments: Ecommerce, tax-deferred annuity (TDA) and Wholesale. The Ecommerce segment represents retail sales of used vehicles through the Company’s ecommerce platform and fees earned on sales of value-added products associated with those vehicles sales. The TDA segment represents retail sales of used vehicles from TDA and fees earned on sales of value-added products associated with those vehicles sales. The Wholesale segment represents sales of used vehicles through wholesale auctions. The Company offers inventory selection, reconditioned vehicles, transparent vehicle information, customized vehicle search and discovery, value added products, among others."
ceo,Mr. Paul J. Hennessy
sector,Consumer Cyclical
country,US
fullTimeEmployees,800
phone,16469794746
address,"1375 BROADWAY, 11TH FLOOR"
city,New York City
state,NEW YORK
zip,10018
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/VRM.jpg
ipoDate,2020-06-09
defaultImage,True
