,0
symbol,PRDO
price,11.48
beta,1.8914
volAvg,447296
mktCap,795414720
lastDiv,0.0
range,7.11-19.85
changes,0.32
companyName,Perdoceo Education Corp
currency,USD
cik,0001046568
isin,US71363P1066
cusip,71363P106
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Education & Training Services
website,http://www.careered.com/
description,"Perdoceo Education Corp. engages in the provision of educational services. The company is headquartered in Schaumburg, Illinois and currently employs 2,321 full-time employees. Its American InterContinental University (AIU) and Colorado Technical University (CTU) provide degree programs through the master's or doctoral level as well as associate and bachelor's levels. The firm operates through four segments: CTU, AIU, Culinary Arts and Transitional Group. Its University group consists of AIU and CTU, which serve students online with career-focused degree programs. Its Career Colleges Group consists of Culinary Arts and Transitional Group segments. The Culinary Arts segment includes Le Cordon Bleu institutions in North America (LCB), which offer hands-on educational programs in the career-oriented disciplines of culinary arts and patisserie and baking in the commercial-grade kitchens of Le Cordon Bleu."
ceo,Mr. Todd Nelson
sector,Consumer Defensive
country,US
fullTimeEmployees,2400
phone,18477813600
address,231 N Martingale Rd
city,Schaumburg
state,ILLINOIS
zip,60173
dcfDiff,
dcf,13.5078
image,https://financialmodelingprep.com/image-stock/PRDO.jpg
ipoDate,1998-01-29
defaultImage,True
