,0
symbol,KO
price,53.085
beta,0.54807
volAvg,14613872
mktCap,228129063000
lastDiv,1.63
range,36.27-60.13
changes,0.075
companyName,Coca-Cola Co
currency,USD
cik,0000021344
isin,US1912161007
cusip,191216100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Beverages Non-Alcoholic
website,http://www.coca-colacompany.com
description,"The Coca-Cola Co. is the nonalcoholic beverage company, which engages in the manufacture, market, and sale of non-alcoholic beverages which include sparkling soft drinks, water, enhanced water and sports drinks, juice, dairy and plant-based beverages, tea and coffee and energy drinks. The company is headquartered in Atlanta, Georgia and currently employs 62,600 full-time employees. The firm owns or licenses and markets non-alcoholic beverage brands, primarily sparkling beverages and a range of still beverages, such as waters, flavored waters and enhanced waters, juices and juice drinks, ready-to-drink teas and coffees, sports drinks, dairy and energy drinks. The firm's segments include Europe, Middle East and Africa; Latin America; North America; Asia Pacific; Bottling Investments, and Corporate. The firm owns and markets a range of non-alcoholic sparkling beverage brands, including Coca-Cola, Diet Coke, Fanta and Sprite. The firm owns or licenses and markets over 500 non-alcoholic beverage brands. The firm markets, manufactures and sells beverage concentrates, which are referred to as beverage bases, and syrups, including fountain syrups, and finished sparkling and still beverages."
ceo,Mr. James Quincey
sector,Consumer Defensive
country,US
fullTimeEmployees,86200
phone,14046762121
address,1 Coca Cola Plz NW
city,Atlanta
state,GEORGIA
zip,30301
dcfDiff,-22.44
dcf,51.4921
image,https://financialmodelingprep.com/image-stock/KO.png
ipoDate,1919-09-05
defaultImage,False
