,0
symbol,NEPH
price,6.16
beta,0.99544
volAvg,11330
mktCap,60766364
lastDiv,0.0
range,4.42-10.8
changes,-0.09
companyName,Nephros Inc
currency,USD
cik,0001196298
isin,US6406714005
cusip,640671400
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Medical Instruments & Supplies
website,https://www.nephros.com/
description,"Nephros, Inc. is a medical device company, which engages in developing and selling liquid purification filters and an on-line mid dilution hemodiafiltration system. The company is headquartered in South Orange, New Jersey and currently employs 7 full-time employees. In medical device markets, its filters are generally classified as ultrafilters, and are used primarily by hospitals for the prevention of infection from water-borne pathogens, such as legionella and pseudomonas, and in dialysis centers for the removal of biological contaminants from water and bicarbonate concentrate. In commercial markets, the Company manufactures and sell filters that improve the taste and odor of water and reduce biofilm, bacteria, and scale build-up in downstream equipment. Marketed under both the Nephros and AETHER brands. The Company’s product lines are: Water Filtration Products and Specialty Renal Products (HDF System). The Company’s subsidiary, Specialty Renal Products, Inc. (SRP), is a development-stage medical device company focused primarily on developing hemodiafiltration (HDF) technology."
ceo,Mr. Daron Evans
sector,Healthcare
country,US
fullTimeEmployees,25
phone,12013435202
address,380 Lackawanna Pl
city,South Orange
state,NEW JERSEY
zip,07079
dcfDiff,
dcf,7.20235
image,https://financialmodelingprep.com/image-stock/NEPH.png
ipoDate,2004-09-21
defaultImage,False
