,0
symbol,NARI
price,72.01
beta,0.0
volAvg,281615
mktCap,3494141440
lastDiv,0.0
range,39.55-84.91
changes,-2.87
companyName,Inari Medical Inc
currency,USD
cik,0001531048
isin,US45332Y1091
cusip,45332Y109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Medical Devices
website,https://www.inarimedical.com
description,"Inari Medical, Inc. is a commercial-stage medical device company. The Company is focused on developing products to treat venous diseases. The Company’s product offering consists of two minimally-invasive, catheter-based mechanical thrombectomy devices. The Company built two products for the treatment of venous thromboembolism (VTE deep vein thrombosis) and pulmonary embolism (PE). The Company provides two products ClotTriever and FlowTriever. ClotTriever product is Food and Drug Administration (FDA) cleared for the removal of clot from peripheral blood vessels and is used to deep vein thrombosis (DVT). FlowTriever product is thrombectomy system FDA cleared for the treatment of pulmonary embolism (PE). Its product ClotTriever and FlowTriever offer clinical benefits and provides safety to limit effectiveness of thrombolytic drugs and repurposed arterial devices for the treatment of VTE."
ceo,Mr. William H. Hoffman
sector,Healthcare
country,US
fullTimeEmployees,240
phone,19499234747
address,"9 Parker, Suite 100, Suite 100"
city,Irvine
state,CALIFORNIA
zip,92618
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/NARI.jpg
ipoDate,2020-05-22
defaultImage,True
