,0
symbol,TPHS
price,1.4
beta,0.58525
volAvg,28376
mktCap,45040940
lastDiv,0.0
range,1.11-3.99
changes,0.0
companyName,Trinity Place Holdings Inc
currency,USD
cik,0000724742
isin,US89656D1019
cusip,89656D101
exchange,NYSE American
exchangeShortName,AMEX
industry,Real Estate Diversified
website,http://www.trinityplaceholdings.com/
description,"Trinity Place Holdings, Inc. engages in the ownership, investment, management, and development of real estate properties. The company is headquartered in New York City, New York and currently employs 9 full-time employees. The firm owns, invests in, manages, develops and/or redevelops real estate assets and/or real estate related securities. The firm operates through commercial real estate segment. The firm's principal asset is a property located at 77 Greenwich Street (77 Greenwich) in Lower Manhattan, formerly known as 28-42 Trinity Place. The firm also owns a strip center located in West Palm Beach, Florida and former retail properties in Westbury, New York and Paramus, New Jersey. The firm also controls a range of intellectual property assets focused on the consumer sector, including its online marketplace at FilenesBasement.com, its rights to the Stanley Blacker brand, and the intellectual property associated with the Running of the Brides event and An Educated Consumer is Our Best Customer slogan."
ceo,Mr. Matthew Messinger
sector,Real Estate
country,US
fullTimeEmployees,10
phone,12122352190
address,340 Madison Ave Ste 3C
city,New York City
state,NEW YORK
zip,10173
dcfDiff,-7.18
dcf,1.55214
image,https://financialmodelingprep.com/image-stock/TPHS.jpg
ipoDate,2012-09-18
defaultImage,True
