,0
symbol,IVH
price,12.2656
beta,0.69704
volAvg,42941
mktCap,203243456
lastDiv,1.3099999999999998
range,7.8-14.23
changes,0.0156
companyName,Ivy High Income Opportunities Fund
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.ivyinvestments.com/products/ivy-high-income-opportunities-fund/ivh
description,"Ivy High Income Opportunities Fund (the Fund) is a non-diversified, closed-end management investment company. The Fund's investment objective is to seek to provide total return through a combination of a high level of current income and capital appreciation. The Fund will seek to achieve its investment objective by investing primarily in a portfolio of high yield corporate bonds of varying maturities and other fixed income instruments of predominantly corporate issuers, including secured and unsecured loan assignments, loan participations and other loan instruments. The Fund will invest at least 80% of its Managed Assets in a portfolio of the United States and foreign bonds, loans and other fixed income instruments, as well as other investments (including derivatives) with similar economic characteristics. Ivy Investment Management Company is the investment advisor of the Fund."
ceo,Philip J. Sanders
sector,Financial Services
country,US
fullTimeEmployees,
phone,19132362000
address,6300 Lamar Ave
city,SHAWNEE MISSION
state,KANSAS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/IVH.jpg
ipoDate,2013-05-29
defaultImage,True
