,0
symbol,SWK
price,181.43
beta,1.55843
volAvg,982269
mktCap,29069258800
lastDiv,2.77
range,70.0-190.62
changes,3.71
companyName,Stanley Black & Decker Inc
currency,USD
cik,0000093556
isin,US8545021011
cusip,854502101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Tools & Accessories
website,https://www.stanleyblackanddecker.com/
description,"Stanley Black & Decker, Inc. engages in the provision of power and hand tools, and related accessories, products, services and equipment for oil & gas and infrastructure applications, commercial electronic security and monitoring systems, healthcare solutions, and mechanical access solutions. The company is headquartered in New Britain, Connecticut and currently employs 60,767 full-time employees. The firm's segments include Tools & Storage, Security and Industrial. Its Tools & Storage segment consists of the Power Tools and Hand Tools, Accessories and Storage businesses. Its Security segment consists of the Convergent Security Solutions and Mechanical Access Solutions businesses. Its Industrial segment consists of the Engineered Fastening and Infrastructure businesses. The company offers brands, such as SIDCHROME, AeroScout, DEWALT, Newell Tools and Craftsman, Irwin, Lenox, Craftsman, BLACK+DECKER, SONITROL, Warren, GRIPCO, Porter-Cable, BOSTITCH and WanderGuard."
ceo,Mr. James Loree
sector,Industrials
country,US
fullTimeEmployees,59438
phone,18602255111
address,"1000 Stanley Dr, PO Box 7000"
city,New Britain
state,CONNECTICUT
zip,06053
dcfDiff,-17.74
dcf,176.294
image,https://financialmodelingprep.com/image-stock/SWK.jpg
ipoDate,1966-06-15
defaultImage,True
