,0
symbol,IRDM
price,30.71
beta,1.25997
volAvg,676200
mktCap,4093704190
lastDiv,0.0
range,16.87-32.08
changes,0.15
companyName,Iridium Communications Inc
currency,USD
cik,0001418819
isin,US46269C1027
cusip,46269C102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Telecom Services
website,https://www.iridium.com/
description,"Iridium Communications, Inc. is a mobile voice and data satellite communications network. The company is headquartered in Mc Lean, Virginia and currently employs 469 full-time employees. The firm offers mobile voice and data communications services through satellite, and provides communications services offering true global coverage. The company provides services to businesses, the United States and foreign governments, non-governmental organizations and consumers through its satellite network, which has over 70 in-orbit satellites with in orbit spares and related ground infrastructure. As of December 31, 2016, the Company sold its products and services to customers through a wholesale distribution network of approximately 65 service providers, approximately 195 value-added resellers (VARs) and approximately 80 value-added manufacturers (VAMs). The firm's commercial end user base includes markets, such as emergency services, maritime, aviation, government, utilities, oil and gas, mining, recreation, forestry, heavy equipment, construction and transportation."
ceo,Mr. Matthew Desch
sector,Communication Services
country,US
fullTimeEmployees,497
phone,13015716200
address,1750 Tysons Blvd Ste 1400
city,MC LEAN
state,VIRGINIA
zip,22102
dcfDiff,
dcf,29.8761
image,https://financialmodelingprep.com/image-stock/IRDM.png
ipoDate,2008-02-15
defaultImage,False
