,0
symbol,BKK
price,15.03
beta,0.0488
volAvg,29618
mktCap,304156096
lastDiv,0.153
range,13.5-15.06
changes,0.0
companyName,BlackRock Municipal 2020 Term Trust
currency,USD
cik,
isin,US09249X1090
cusip,09249X109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.blackrock.com/investing/products/240230/blackrock-municipal-2020-term-trust-usd-fund
description,"BlackRock Municipal 2020 Term Trust (the Trust) is a closed-end management investment trust. The Trust's investment is to provide current income exempt from regular federal income tax and to return $15 per Common Share (the initial offering price per Common Share) to holders of Common Shares on or about December 31, 2020. The Trust focuses on achieving its investment objectives by investing, under normal market conditions, approximately 80% of its assets in municipal bonds exempt from federal income taxes (except that the interest may be subject to the federal alternative minimum tax). The Trust invests, under normal market conditions, at least 80% of its assets in municipal bonds that are investment grade quality at the time of investment. The Trust invests in a range of sectors, including utilities, transportation, county/city/special district/school district, state, health, corporate, education, tobacco and housing. BlackRock Advisors, LLC is the investment advisor of the Trust."
ceo,Mr. John Perlowski
sector,Financial Services
country,US
fullTimeEmployees,0
phone,18004417762
address,100 Bellevue Pkwy
city,Wilmington
state,DELAWARE
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BKK.png
ipoDate,2003-09-26
defaultImage,False
