,0
symbol,BFST
price,18.74
beta,0.0
volAvg,47900
mktCap,387303328
lastDiv,0.5
range,9.17-26.64
changes,-1.16
companyName,Business First Bancshares Inc
currency,USD
cik,0001624322
isin,US12326C1053
cusip,12326C105
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"Business First Bancshares, Inc. is a bank holding company. The company is headquartered in Baton Rouge, Louisiana and currently employs 346 full-time employees. The Bank offers savings and money market accounts, certificates of deposit, commercial and consumer loans, mortgage loans, real estate loans, and other installment and term loans. The company also provides wealth management products, drive-through banking facilities, automated teller machines, night depository, personalized checks, credit cards, debit cards, Internet banking, electronic funds transfers through automated clearing house (ACH) services, domestic and foreign wire transfers, traveler’s checks, cash management, vault services, loan and deposit sweep accounts, and lock box services."
ceo,Mr. David Melville
sector,Financial Services
country,US
fullTimeEmployees,367
phone,12252487600
address,500 Laurel St Ste 101
city,Baton Rouge
state,LOUISIANA
zip,70801
dcfDiff,
dcf,22.9474
image,https://financialmodelingprep.com/image-stock/BFST.jpg
ipoDate,2018-04-09
defaultImage,True
