,0
symbol,RIVE
price,7.55
beta,1.07866
volAvg,13889
mktCap,70071704
lastDiv,0.22499999999999998
range,4.0-13.6
changes,0.05
companyName,Riverview Financial Corp
currency,USD
cik,0001590799
isin,US76940Q1058
cusip,76940Q105
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"Riverview Financial Corp. is a bank holding company, which engages in financial services through its subsidiary, Riverview Bank, engages in the provision of loan, deposit, and a range of banking services to individuals, businesses and municipalities. The company is headquartered in Harrisburg, Pennsylvania and currently employs 310 full-time employees. The firm and its bank subsidiary, Riverview Bank (the Bank), provide loan, deposit and banking services to individuals, businesses and municipalities. The firm operates in a business segment consisting of traditional banking activities. The Bank is a commercial bank providing services to individuals, municipalities and small to medium sized businesses in its Central Pennsylvania market area of Berks, Dauphin, Perry, Northumberland, Schuylkill and Somerset counties. The Bank's commercial banking activities include accepting time, demand, and savings deposits and making secured and unsecured commercial, real estate and consumer loans. The Bank operates through over two full service offices in Marysville and Duncannon, Perry County, Pennsylvania, and approximately five full service offices in Tower City, Cressona, Pottsville and Orwigsburg, Schuylkill County, Pennsylvania."
ceo,Mr. Brett Fulk
sector,Financial Services
country,US
fullTimeEmployees,276
phone,17179572196
address,3901 N Front St
city,Harrisburg
state,PENNSYLVANIA
zip,17110
dcfDiff,
dcf,8.3493
image,https://financialmodelingprep.com/image-stock/RIVE.jpg
ipoDate,2013-11-01
defaultImage,True
