,0
symbol,SIVB
price,345.39
beta,2.30038
volAvg,329418
mktCap,17890132000
lastDiv,0.0
range,127.39-346.8
changes,13.76
companyName,SVB Financial Group
currency,USD
cik,0000719739
isin,US78486Q1013
cusip,78486Q101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.svb.com
description,"SVB Financial Group is a holding company, which engages in the provision of banking and financial services. The company is headquartered in Santa Clara, California and currently employs 3,460 full-time employees. The firm's segments include Global Commercial Bank, SVB Private Bank and SVB Capital. The Global Commercial Bank segment consists of the operations of its Commercial Bank, and of SVB Wine, SVB Analytics and its Debt Fund Investments. SVB Private Bank is the private banking division of the Bank, which provides a range of personal financial solutions for consumers. SVB Capital is the venture capital investment arm of SVB Financial Group, which focuses primarily on funds management. The Company, through its subsidiaries and divisions, offers a range of banking and financial products and services to clients across the United States. The company offers services in the technology, life science/healthcare, private equity/venture capital and wine industries. The Bank and its subsidiaries, also offer asset management, private wealth management, brokerage and other investment services."
ceo,Mr. Gregory Becker
sector,Financial Services
country,US
fullTimeEmployees,3710
phone,14086547400
address,3003 TASMAN DR
city,Santa Clara
state,CALIFORNIA
zip,95054-1191
dcfDiff,
dcf,343.82
image,https://financialmodelingprep.com/image-stock/SIVB.png
ipoDate,1987-10-26
defaultImage,False
