,0
symbol,UMBF
price,68.53
beta,1.15331
volAvg,209181
mktCap,3291557630
lastDiv,1.24
range,39.47-70.26
changes,1.74
companyName,UMB Financial Corp
currency,USD
cik,0000101382
isin,US9027881088
cusip,902788108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.umbfinancial.com/
description,"UMB Financial Corp. operates as a financial holding company, which engages in the provision of bank and asset services. The company is headquartered in Kansas City, Missouri and currently employs 3,573 full-time employees. The firm supplies banking services, institutional investment management, asset servicing and payment solutions to its customers in the United States and around the globe. The firm's segments include Bank, which provides a range of banking services to commercial, retail, government and correspondent bank customers through the Company's branches, call center, Internet banking and automated teller machine network; Institutional Investment Management, which provides equity and fixed income investment strategies in the intermediary and institutional markets, and Asset Servicing, which provides services to the asset management industry, supporting a range of investment products, including mutual funds, alternative investments and managed accounts. The firm's subsidiary includes UMB Fund Services, Inc. (UMBFS)."
ceo,Mr. J. Mariner Kemper
sector,Financial Services
country,US
fullTimeEmployees,3670
phone,18168607000
address,1010 Grand Blvd
city,Kansas City
state,MISSOURI
zip,64106
dcfDiff,
dcf,66.7145
image,https://financialmodelingprep.com/image-stock/UMBF.png
ipoDate,1980-03-17
defaultImage,False
