,0
symbol,NOG
price,4.35
beta,2.18798
volAvg,807541
mktCap,199453152
lastDiv,0.15
range,3.35-24.3
changes,0.07
companyName,Northern Oil and Gas Inc
currency,USD
cik,0001104485
isin,US6655311099
cusip,665531109
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas E&P
website,http://www.northernoil.com/
description,"Northern Oil & Gas, Inc. engages in the acquisition, exploration, development, and production of crude oil and natural gas properties. The company is headquartered in Minnetonka, Minnesota and currently employs 20 full-time employees. The firm is engaged in the acquisition, exploration, development and production of oil and natural gas properties, primarily in the Bakken and Three Forks formations within the Williston Basin in North Dakota and Montana. The firm holds working interests in over 2,630 gross (204.3 net) producing wells, including over 2,630 wells targeting the Bakken and Three Forks formations and over two wells targeting other formations. The firm leases approximately 165,910 net acres, all located in the Williston Basin. The firm engages in oil exploration and production through non-operated working interests in wells drilled and completed in spacing units that include its acreage. The firm's proved reserves are approximately 65.3 million barrels of oil equivalent (MMBoe)."
ceo,Mr. Nicholas O'Grady
sector,Energy
country,US
fullTimeEmployees,24
phone,19524769800
address,601 Carlson Pkwy Ste 990
city,Minnetonka
state,MINNESOTA
zip,
dcfDiff,-61.25
dcf,4.74996
image,https://financialmodelingprep.com/image-stock/NOG.png
ipoDate,2006-02-21
defaultImage,False
