,0
symbol,NSEC
price,11.99
beta,-0.00314
volAvg,212
mktCap,30352084
lastDiv,0.3
range,10.2-16.95
changes,0.0
companyName,National Security Group Inc
currency,USD
cik,0000865058
isin,US6375461026
cusip,637546102
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Insurance Property & Casualty
website,https://www.nationalsecuritygroup.com/
description,"The National Security Group, Inc. is a holding company, which engages in the provision of insurance products. The company is headquartered in Elba, Alabama and currently employs 101 full-time employees. The Company, through its subsidiaries, operates through two segments: property and casualty insurance, and life insurance. Its property and casualty insurance business is conducted through National Security Fire and Casualty Company (NSFC), a subsidiary of the Company, and Omega One Insurance Company (Omega), a subsidiary of NSFC. NSFC is licensed to write property and casualty insurance in Alabama, Arkansas, Florida, Georgia, Kentucky, Mississippi, Oklahoma, South Carolina, Tennessee and West Virginia, and operates in the state of Louisiana. Omega is licensed to write insurance in Alabama and Louisiana. National Security Insurance Company (NSIC) conducts the Company's life insurance business. NSIC is licensed to write insurance in over seven states: Alabama, Florida, Georgia, Mississippi, South Carolina, Tennessee and Texas. NSIC's products are life insurance, mainly whole life, and health and accident insurance."
ceo,Mr. William Brunson
sector,Financial Services
country,US
fullTimeEmployees,101
phone,12058972273
address,661 Davis St E
city,Elba
state,ALABAMA
zip,36323
dcfDiff,
dcf,17.2682
image,https://financialmodelingprep.com/image-stock/NSEC.png
ipoDate,1980-03-18
defaultImage,False
